codigo_municipio,municipio,ano,populacao,fonte,metodo
3304904,São Gonçalo,2020,1091737,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304904,São Gonçalo,2021,1098357,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304904,São Gonçalo,2022,896744,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3304904,São Gonçalo,2023,928698,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3304904,São Gonçalo,2024,960652,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3304904,São Gonçalo,2025,960196,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305000,São João da Barra,2003,28138,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305000,São João da Barra,2004,28441,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305000,São João da Barra,2005,28609,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305000,São João da Barra,2006,28775,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305000,São João da Barra,2007,28889,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3305000,São João da Barra,2008,30348,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305000,São João da Barra,2009,30595,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305000,São João da Barra,2010,32747,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3305000,São João da Barra,2011,33136,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305000,São João da Barra,2012,33512,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305000,São João da Barra,2013,33951,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305000,São João da Barra,2014,34273,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305000,São João da Barra,2015,34583,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305000,São João da Barra,2016,34884,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305000,São João da Barra,2017,35174,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305000,São João da Barra,2018,36138,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305000,São João da Barra,2019,36102,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305000,São João da Barra,2020,36423,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305000,São João da Barra,2021,36731,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305000,São João da Barra,2022,36573,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3305000,São João da Barra,2023,37641,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3305000,São João da Barra,2024,38708,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305000,São João da Barra,2025,38740,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305109,São João de Meriti,2003,456778,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305109,São João de Meriti,2004,461638,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305109,São João de Meriti,2005,464327,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305109,São João de Meriti,2006,466996,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305109,São João de Meriti,2007,464282,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3305109,São João de Meriti,2008,468309,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305109,São João de Meriti,2009,469827,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305109,São João de Meriti,2010,458673,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3305109,São João de Meriti,2011,459379,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305109,São João de Meriti,2012,460062,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305109,São João de Meriti,2013,460799,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305109,São João de Meriti,2014,460711,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305109,São João de Meriti,2015,460625,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305109,São João de Meriti,2016,460541,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305109,São João de Meriti,2017,460461,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305109,São João de Meriti,2018,471888,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305109,São João de Meriti,2019,472406,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305109,São João de Meriti,2020,472906,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305109,São João de Meriti,2021,473385,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305109,São João de Meriti,2022,440962,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3305109,São João de Meriti,2023,453749,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3305109,São João de Meriti,2024,466536,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305109,São João de Meriti,2025,466503,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305133,São José de Ubá,2003,6549,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305133,São José de Ubá,2004,6639,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305133,São José de Ubá,2005,6689,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305133,São José de Ubá,2006,6738,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305133,São José de Ubá,2007,6829,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3305133,São José de Ubá,2008,7220,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305133,São José de Ubá,2009,7297,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305133,São José de Ubá,2010,7003,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3305133,São José de Ubá,2011,7049,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305133,São José de Ubá,2012,7093,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305133,São José de Ubá,2013,7143,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305133,São José de Ubá,2014,7175,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305133,São José de Ubá,2015,7206,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305133,São José de Ubá,2016,7236,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305133,São José de Ubá,2017,6953,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305133,São José de Ubá,2018,7134,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305133,São José de Ubá,2019,7171,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305133,São José de Ubá,2020,7206,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305133,São José de Ubá,2021,7240,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305133,São José de Ubá,2022,7070,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3305133,São José de Ubá,2023,7193,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3305133,São José de Ubá,2024,7315,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305133,São José de Ubá,2025,7318,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305158,São José do Vale do Rio Preto,2003,20450,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305158,São José do Vale do Rio Preto,2004,21231,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305158,São José do Vale do Rio Preto,2005,21662,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305158,São José do Vale do Rio Preto,2006,21375,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305158,São José do Vale do Rio Preto,2007,19439,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3305158,São José do Vale do Rio Preto,2008,20412,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305158,São José do Vale do Rio Preto,2009,20574,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305158,São José do Vale do Rio Preto,2010,20251,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3305158,São José do Vale do Rio Preto,2011,20398,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305158,São José do Vale do Rio Preto,2012,20540,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305158,São José do Vale do Rio Preto,2013,20704,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305158,São José do Vale do Rio Preto,2014,20812,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305158,São José do Vale do Rio Preto,2015,20916,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305158,São José do Vale do Rio Preto,2016,21017,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305158,São José do Vale do Rio Preto,2017,21114,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305158,São José do Vale do Rio Preto,2018,21670,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305158,São José do Vale do Rio Preto,2019,21795,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305158,São José do Vale do Rio Preto,2020,21916,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305158,São José do Vale do Rio Preto,2021,22032,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305158,São José do Vale do Rio Preto,2022,22080,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3305158,São José do Vale do Rio Preto,2023,22440,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3305158,São José do Vale do Rio Preto,2024,22799,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305158,São José do Vale do Rio Preto,2025,22813,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305208,São Pedro da Aldeia,2003,69474,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305208,São Pedro da Aldeia,2004,73632,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305208,São Pedro da Aldeia,2005,76414,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305208,São Pedro da Aldeia,2006,78717,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305208,São Pedro da Aldeia,2007,75869,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3305208,São Pedro da Aldeia,2008,82951,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305208,São Pedro da Aldeia,2009,84866,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305208,São Pedro da Aldeia,2010,87875,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3305208,São Pedro da Aldeia,2011,89739,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305208,São Pedro da Aldeia,2012,91542,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305208,São Pedro da Aldeia,2013,93659,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305208,São Pedro da Aldeia,2014,95318,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305208,São Pedro da Aldeia,2015,96920,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305208,São Pedro da Aldeia,2016,98470,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305208,São Pedro da Aldeia,2017,99906,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305208,São Pedro da Aldeia,2018,102846,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305208,São Pedro da Aldeia,2019,104476,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305208,São Pedro da Aldeia,2020,106049,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305208,São Pedro da Aldeia,2021,107556,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305208,São Pedro da Aldeia,2022,104029,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3305208,São Pedro da Aldeia,2023,107293,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3305208,São Pedro da Aldeia,2024,110556,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305208,São Pedro da Aldeia,2025,110677,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305307,São Sebastião do Alto,2003,8571,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305307,São Sebastião do Alto,2004,8684,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305307,São Sebastião do Alto,2005,8747,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305307,São Sebastião do Alto,2006,8809,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305307,São Sebastião do Alto,2007,8616,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3305307,São Sebastião do Alto,2008,8998,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305307,São Sebastião do Alto,2009,9052,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305307,São Sebastião do Alto,2010,8895,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3305307,São Sebastião do Alto,2011,8933,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305307,São Sebastião do Alto,2012,8970,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305307,São Sebastião do Alto,2013,9012,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305307,São Sebastião do Alto,2014,9033,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305307,São Sebastião do Alto,2015,9054,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305307,São Sebastião do Alto,2016,9075,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305307,São Sebastião do Alto,2017,9094,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305307,São Sebastião do Alto,2018,9326,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305307,São Sebastião do Alto,2019,9357,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305307,São Sebastião do Alto,2020,9387,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305307,São Sebastião do Alto,2021,9416,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305307,São Sebastião do Alto,2022,7750,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3305307,São Sebastião do Alto,2023,7875,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3305307,São Sebastião do Alto,2024,7999,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305307,São Sebastião do Alto,2025,7993,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305406,Sapucaia,2003,17689,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305406,Sapucaia,2004,18044,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305406,Sapucaia,2005,18240,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305406,Sapucaia,2006,18434,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305406,Sapucaia,2007,16858,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3305406,Sapucaia,2008,17352,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305406,Sapucaia,2009,17356,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305406,Sapucaia,2010,17525,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3305406,Sapucaia,2011,17554,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305406,Sapucaia,2012,17581,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305406,Sapucaia,2013,17610,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305406,Sapucaia,2014,17608,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305406,Sapucaia,2015,17606,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305406,Sapucaia,2016,17604,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305406,Sapucaia,2017,17765,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305406,Sapucaia,2018,18205,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305406,Sapucaia,2019,18228,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305406,Sapucaia,2020,18249,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305406,Sapucaia,2021,18270,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305406,Sapucaia,2022,17729,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3305406,Sapucaia,2023,18009,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3305406,Sapucaia,2024,18289,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305406,Sapucaia,2025,18291,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305505,Saquarema,2003,56950,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305505,Saquarema,2004,59938,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305505,Saquarema,2005,61591,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305505,Saquarema,2006,63232,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305505,Saquarema,2007,62174,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3305505,Saquarema,2008,67853,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305505,Saquarema,2009,69374,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305505,Saquarema,2010,74234,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3305505,Saquarema,2011,75906,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305505,Saquarema,2012,77522,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305505,Saquarema,2013,79421,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305505,Saquarema,2014,80915,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305505,Saquarema,2015,82359,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305505,Saquarema,2016,83750,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305505,Saquarema,2017,85175,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305505,Saquarema,2018,87704,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305505,Saquarema,2019,89170,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305505,Saquarema,2020,90583,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305505,Saquarema,2021,91938,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305505,Saquarema,2022,89559,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3305505,Saquarema,2023,92380,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3305505,Saquarema,2024,95201,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305505,Saquarema,2025,95315,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305554,Seropédica,2003,70065,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305554,Seropédica,2004,73262,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305554,Seropédica,2005,75032,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305554,Seropédica,2006,76788,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305554,Seropédica,2007,72466,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3305554,Seropédica,2008,77618,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305554,Seropédica,2009,78819,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305554,Seropédica,2010,78186,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3305554,Seropédica,2011,79179,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305554,Seropédica,2012,80138,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305554,Seropédica,2013,81260,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305554,Seropédica,2014,82090,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305554,Seropédica,2015,82892,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305554,Seropédica,2016,83667,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305554,Seropédica,2017,84416,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305554,Seropédica,2018,86743,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305554,Seropédica,2019,82312,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305554,Seropédica,2020,83092,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305554,Seropédica,2021,83841,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305554,Seropédica,2022,80596,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3305554,Seropédica,2023,82667,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3305554,Seropédica,2024,84737,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305554,Seropédica,2025,84794,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305604,Silva Jardim,2003,22227,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305604,Silva Jardim,2004,22868,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305604,Silva Jardim,2005,23222,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305604,Silva Jardim,2006,23574,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305604,Silva Jardim,2007,21362,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3305604,Silva Jardim,2008,22158,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305604,Silva Jardim,2009,22230,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305604,Silva Jardim,2010,21349,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3305604,Silva Jardim,2011,21356,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305604,Silva Jardim,2012,21362,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305604,Silva Jardim,2013,21366,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305604,Silva Jardim,2014,21336,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305604,Silva Jardim,2015,21307,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305604,Silva Jardim,2016,21279,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305604,Silva Jardim,2017,21253,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305604,Silva Jardim,2018,21773,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305604,Silva Jardim,2019,21774,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305604,Silva Jardim,2020,21774,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305604,Silva Jardim,2021,21775,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305604,Silva Jardim,2022,21352,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3305604,Silva Jardim,2023,21689,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3305604,Silva Jardim,2024,22026,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305604,Silva Jardim,2025,22028,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3305703,Sumidouro,2003,14545,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
